r_imm,r_del,delay,choice,p_imm,condition,rt,subject_id,run_type,log_rt
28.1,50.0,7.0,1,0.4,1.0,381.2,Subj_32,test,5.943324171780047
2.3,5.0,30.0,0,0.7,1.0,322.0,Subj_32,test,5.7745515455444085
0.7,5.0,365.0,1,0.6,1.0,294.7,Subj_32,test,5.685957889743649
17.06,50.0,30.0,1,0.8,1.0,313.2,Subj_32,test,5.746841964116648
28.439999999999998,50.0,7.0,0,0.5,1.0,332.1,Subj_32,test,5.805436128382701
1.6800000000000002,5.0,7.0,1,0.2,1.0,328.4,Subj_32,test,5.794232377578273
4.14,20.0,180.0,1,0.9,1.0,303.1,Subj_32,test,5.714062784063757
0.01,5.0,54.0,1,0.2,1.0,294.8,Subj_32,test,5.686297160315181
2.9099999999999997,50.0,365.0,0,0.3,1.0,319.3,Subj_32,test,5.766131099720736
3.3,20.0,365.0,0,0.9,1.0,307.0,Subj_32,test,5.726847747587197
9.47,50.0,90.0,1,0.7,1.0,259.9,Subj_32,test,5.560296941647445
1.75,10.0,90.0,1,0.5,1.0,299.1,Subj_32,test,5.700777965635902
3.84,10.0,7.0,1,0.1,1.0,309.6,Subj_32,test,5.735281141715572
2.72,5.0,90.0,0,0.9,1.0,294.6,Subj_32,test,5.68561850402853
4.01,5.0,7.0,0,0.8,1.0,318.9,Subj_32,test,5.764877574016012
0.01,20.0,251.0,0,0.1,1.0,334.2,Subj_32,test,5.811739616161293
4.98,10.0,7.0,0,0.3,1.0,368.3,Subj_32,test,5.90889782345102
2.84,5.0,7.0,0,0.5,1.0,307.7,Subj_32,test,5.729125282327996
2.21,5.0,365.0,0,0.9,1.0,284.4,Subj_32,test,5.6503816979290855
1.6600000000000001,20.0,90.0,0,0.1,1.0,405.7,Subj_32,test,6.005613970212401
1.74,5.0,180.0,1,0.8,1.0,284.5,Subj_32,test,5.6507332535663855
3.96,50.0,365.0,1,0.6,1.0,336.3,Subj_32,test,5.818003618746224
3.56,5.0,7.0,0,0.7,1.0,293.2,Subj_32,test,5.680854970012496
0.23,5.0,180.0,0,0.4,1.0,322.4,Subj_32,test,5.775793010632473
3.62,50.0,365.0,1,0.5,1.0,349.8,Subj_32,test,5.857361562584502
12.09,20.0,7.0,1,0.7,1.0,318.0,Subj_32,test,5.762051382780177
0.43000000000000005,10.0,180.0,1,0.3,1.0,366.7,Subj_32,test,5.90454407507728
29.150000000000002,50.0,7.0,0,0.7,1.0,448.9,Subj_32,test,6.106800145787886
26.32,50.0,90.0,0,0.5,1.0,2144.0,Subj_33,train,7.670428522190693
9.93,10.0,7.0,1,0.5,1.0,1926.0,Subj_33,train,7.563200592358071
4.85,5.0,30.0,1,0.5,1.0,2092.0,Subj_33,train,7.645875825184813
4.99,5.0,30.0,1,0.5,1.0,2077.0,Subj_33,train,7.638679823876112
4.3,20.0,365.0,1,0.5,1.0,2361.0,Subj_33,train,7.766840537085513
9.99,10.0,90.0,1,0.5,1.0,1687.0,Subj_33,train,7.430707082545968
48.54,50.0,30.0,1,0.5,1.0,2272.0,Subj_33,train,7.7284157798410416
16.95,20.0,180.0,1,0.5,1.0,2046.0,Subj_33,train,7.6236419465115715
45.87,50.0,90.0,1,0.5,1.0,1777.0,Subj_33,train,7.482681828154651
4.970000000000001,5.0,7.0,1,0.5,1.0,1762.0,Subj_33,train,7.474204806496124
0.18,20.0,180.0,1,0.5,1.0,3338.0,Subj_33,train,8.11312710422178
4.59,5.0,90.0,1,0.5,1.0,3607.0,Subj_33,train,8.19063168090354
4.99,5.0,7.0,1,0.5,1.0,1131.0,Subj_33,train,7.030857476116121
46.730000000000004,50.0,7.0,0,0.5,1.0,3696.0,Subj_33,train,8.215006432761575
19.99,20.0,30.0,1,0.5,1.0,2091.0,Subj_33,train,7.645397699428633
10.75,50.0,365.0,1,0.5,1.0,2107.0,Subj_33,train,7.653020413804189
19.93,20.0,365.0,1,0.5,1.0,1447.0,Subj_33,train,7.277247726631484
4.98,5.0,365.0,1,0.5,1.0,1237.0,Subj_33,train,7.1204443723924875
0.26,5.0,30.0,0,0.5,1.0,2197.0,Subj_33,train,7.69484807238461
7.6899999999999995,10.0,30.0,0,0.5,1.0,3817.0,Subj_33,train,8.247220052745229
9.98,10.0,180.0,1,0.5,1.0,4342.0,Subj_33,train,8.376090350438238
7.33,10.0,365.0,1,0.5,1.0,1356.0,Subj_33,train,7.212294468500341
3.57,10.0,180.0,1,0.5,1.0,1506.0,Subj_33,train,7.317212408359839
2.15,10.0,365.0,1,0.5,1.0,1176.0,Subj_33,train,7.069874128458572
0.09,5.0,90.0,0,0.5,1.0,1419.0,Subj_33,train,7.257707677160043
18.35,20.0,90.0,1,0.5,1.0,1387.0,Subj_33,train,7.234898420314831
14.65,20.0,365.0,1,0.5,1.0,1327.0,Subj_33,train,7.190676034332207
49.82,50.0,365.0,1,0.5,1.0,1191.0,Subj_33,train,7.0825485693553
0.05,10.0,365.0,1,0.5,1.0,1927.0,Subj_33,train,7.563719668414366
49.99,50.0,30.0,1,0.5,1.0,3501.0,Subj_33,train,8.160803920954665
42.37,50.0,180.0,1,0.5,1.0,1612.0,Subj_33,train,7.385230923066573
9.96,10.0,365.0,1,0.5,1.0,1476.0,Subj_33,train,7.297091005160418
4.67,5.0,7.0,1,0.5,1.0,1027.0,Subj_33,train,6.934397209928558
49.96,50.0,90.0,1,0.5,1.0,1087.0,Subj_33,train,6.99117688712121
3.8499999999999996,20.0,7.0,1,0.5,1.0,1013.0,Subj_33,train,6.920671504248683
1.05,20.0,30.0,0,0.5,1.0,2001.0,Subj_33,train,7.601402334583733
4.99,5.0,90.0,1,0.5,1.0,1282.0,Subj_33,train,7.156176637480615
8.47,10.0,180.0,1,0.5,1.0,1252.0,Subj_33,train,7.132497551660044
2.63,5.0,90.0,1,0.5,1.0,1716.0,Subj_33,train,7.447751280047908
0.46,50.0,180.0,1,0.5,1.0,1342.0,Subj_33,train,7.201916317531627
4.99,5.0,180.0,1,0.5,1.0,1319.0,Subj_33,train,7.1846291527173145
49.91,50.0,180.0,1,0.5,1.0,1386.0,Subj_33,train,7.234177179749849
17.86,50.0,180.0,1,0.5,1.0,1222.0,Subj_33,train,7.108244139731541
38.46,50.0,30.0,1,0.5,1.0,2422.0,Subj_33,train,7.792348924113037
1.08,5.0,365.0,1,0.5,1.0,1027.0,Subj_33,train,6.934397209928558
19.86,20.0,7.0,1,0.5,1.0,1252.0,Subj_33,train,7.132497551660044
15.38,20.0,30.0,1,0.5,1.0,2272.0,Subj_33,train,7.7284157798410416
3.8499999999999996,5.0,30.0,1,0.5,1.0,1073.0,Subj_33,train,6.9782137426306985
0.09,10.0,180.0,0,0.5,1.0,2120.0,Subj_33,train,7.659171367666058
1.79,5.0,180.0,1,0.5,1.0,1491.0,Subj_33,train,7.307202314764738
0.36,20.0,90.0,0,0.5,1.0,1999.0,Subj_33,train,7.6004023345004
3.66,5.0,365.0,1,0.5,1.0,2827.0,Subj_33,train,7.946971357693591
9.350000000000001,10.0,7.0,1,0.5,1.0,1207.0,Subj_33,train,7.095893221097532
1.92,10.0,7.0,0,0.5,1.0,1402.0,Subj_33,train,7.2456550675945355
7.14,20.0,180.0,1,0.5,1.0,1478.0,Subj_33,train,7.298445101508147
0.02,5.0,365.0,0,0.5,1.0,1971.0,Subj_33,train,7.58629630715272
9.709999999999999,10.0,30.0,1,0.5,1.0,2482.0,Subj_33,train,7.8168199657645525
49.65,50.0,7.0,1,0.5,1.0,1717.0,Subj_33,train,7.448333860897476
36.63,50.0,365.0,1,0.5,1.0,2871.0,Subj_33,train,7.962415680121064
18.69,20.0,7.0,1,0.5,1.0,2467.0,Subj_33,train,7.810758116529357
0.18,10.0,90.0,0,0.5,1.0,1417.0,Subj_33,train,7.256297239690681
2.63,50.0,30.0,0,0.5,1.0,1386.0,Subj_33,train,7.234177179749849
9.99,10.0,7.0,1,0.5,1.0,2123.0,Subj_33,train,7.660585461703256
0.96,5.0,7.0,0,0.5,1.0,1747.0,Subj_33,train,7.465655310134056
0.05,5.0,180.0,0,0.5,1.0,2001.0,Subj_33,train,7.601402334583733
9.17,10.0,90.0,1,0.5,1.0,1221.0,Subj_33,train,7.107425474110705
10.53,20.0,90.0,1,0.5,1.0,2151.0,Subj_33,train,7.67368812926773
19.419999999999998,20.0,30.0,1,0.5,1.0,2947.0,Subj_33,train,7.988542982737695
19.99,20.0,7.0,1,0.5,1.0,1252.0,Subj_33,train,7.132497551660044
4.24,5.0,180.0,1,0.5,1.0,1192.0,Subj_33,train,7.083387847625295
0.91,50.0,90.0,0,0.5,1.0,1822.0,Subj_33,train,7.507690077819904
9.62,50.0,7.0,1,0.5,1.0,1132.0,Subj_33,train,7.0317412587631285
19.979999999999997,20.0,90.0,1,0.5,1.0,862.0,Subj_33,train,6.759255270663693
9.99,10.0,30.0,1,0.5,1.0,1282.0,Subj_33,train,7.156176637480615
5.26,10.0,90.0,0,0.5,1.0,1926.0,Subj_33,train,7.563200592358071
19.959999999999997,20.0,180.0,1,0.5,1.0,1492.0,Subj_33,train,7.307872780763706
0.53,10.0,30.0,0,0.5,1.0,1673.0,Subj_33,train,7.422373700986824
49.99,50.0,7.0,1,0.5,1.0,1161.0,Subj_33,train,7.057036981697891
0.23,50.0,365.0,0,0.5,1.0,1867.0,Subj_33,train,7.532088143541722
0.09,20.0,365.0,0,0.5,1.0,1507.0,Subj_33,train,7.317876198626496
0.01,20.0,20.0,0,0.3,1.0,1215.0,Subj_33,test,7.102499355774649
4.26,20.0,30.0,0,0.5,1.0,1446.0,Subj_33,test,7.27655640271871
1.12,10.0,7.0,0,0.4,1.0,1371.0,Subj_33,test,7.223295679562314
0.01,20.0,20.0,0,0.3,1.0,1837.0,Subj_33,test,7.515889085215125
9.57,20.0,365.0,1,0.8,1.0,1491.0,Subj_33,test,7.307202314764738
9.99,10.0,365.0,1,0.9,1.0,1343.0,Subj_33,test,7.202661196523238
5.67,10.0,365.0,1,0.7,1.0,1207.0,Subj_33,test,7.095893221097532
11.78,20.0,7.0,0,0.7,1.0,1882.0,Subj_33,test,7.540090320145325
0.01,5.0,7.0,0,0.1,1.0,1958.0,Subj_33,test,7.579678823090456
1.07,10.0,180.0,1,0.5,1.0,3351.0,Subj_33,test,8.11701408773731
0.01,10.0,7.0,0,0.3,1.0,1311.0,Subj_33,test,7.1785454837637
2.03,20.0,7.0,0,0.3,1.0,1056.0,Subj_33,test,6.962243464266207
0.01,5.0,7.0,0,0.2,1.0,1071.0,Subj_33,test,6.976348070447749
0.01,20.0,7.0,0,0.1,1.0,1191.0,Subj_33,test,7.0825485693553
4.99,5.0,365.0,1,0.9,1.0,1267.0,Subj_33,test,7.144407180321139
9.05,10.0,180.0,1,0.8,1.0,1417.0,Subj_33,test,7.256297239690681
0.01,5.0,7.0,0,0.1,1.0,1147.0,Subj_33,test,7.044905117129371
17.979999999999997,50.0,180.0,1,0.9,1.0,2843.0,Subj_33,test,7.952615111651
0.48000000000000004,20.0,90.0,0,0.4,1.0,1671.0,Subj_33,test,7.421177528595393
4.99,5.0,365.0,1,0.8,1.0,1297.0,Subj_33,test,7.167809184316444
0.01,10.0,7.0,0,0.3,1.0,1071.0,Subj_33,test,6.976348070447749
19.69,50.0,90.0,1,0.9,1.0,1326.0,Subj_33,test,7.189922170745808
0.01,50.0,65.0,0,0.2,1.0,1746.0,Subj_33,test,7.465082736399547
0.01,5.0,7.0,0,0.1,1.0,952.0,Subj_33,test,6.858565034791365
22.130000000000003,50.0,7.0,0,0.7,1.0,2032.0,Subj_33,test,7.616775808698373
25.24,50.0,7.0,0,0.8,1.0,1388.0,Subj_33,test,7.23561914106675
0.01,5.0,7.0,0,0.4,1.0,802.0,Subj_33,test,6.687108607866515
0.01,20.0,20.0,0,0.3,1.0,937.0,Subj_33,test,6.842683282238422
0.01,10.0,7.0,0,0.1,1.0,832.0,Subj_33,test,6.723832440821209
4.99,5.0,365.0,0,0.8,1.0,800.0,Subj_33,test,6.684611727667927
12.38,50.0,7.0,0,0.3,1.0,1851.0,Subj_33,test,7.523481312573497
7.01,10.0,30.0,0,0.7,1.0,1251.0,Subj_33,test,7.1316985104669115
0.01,50.0,18.0,0,0.1,1.0,1326.0,Subj_33,test,7.189922170745808
0.01,20.0,7.0,0,0.2,1.0,1012.0,Subj_33,test,6.919683849847411
1.07,5.0,30.0,0,0.5,1.0,1251.0,Subj_33,test,7.1316985104669115
10.66,50.0,30.0,0,0.5,1.0,1658.0,Subj_33,test,7.4133673356952405
5.94,10.0,180.0,1,0.7,1.0,1627.0,Subj_33,test,7.394493107219038
9.99,10.0,365.0,1,0.9,1.0,1177.0,Subj_33,test,7.0707241072602764
3.4,10.0,180.0,1,0.6,1.0,1657.0,Subj_33,test,7.4127640174265625
0.01,5.0,7.0,0,0.3,1.0,951.0,Subj_33,test,6.85751406254539
4.99,5.0,365.0,1,0.7,1.0,1266.0,Subj_33,test,7.143617602704121
14.92,50.0,7.0,0,0.4,1.0,1551.0,Subj_33,test,7.346655163176539
3.4,5.0,30.0,0,0.6,1.0,1986.0,Subj_33,test,7.593877844605118
9.99,10.0,365.0,1,0.9,1.0,1206.0,Subj_33,test,7.095064377287131
4.71,50.0,90.0,0,0.4,1.0,1851.0,Subj_33,test,7.523481312573497
6.31,50.0,365.0,0,0.6,1.0,1995.0,Subj_33,test,7.598399329323964
0.01,50.0,65.0,0,0.2,1.0,1177.0,Subj_33,test,7.0707241072602764
4.99,5.0,365.0,1,0.7,1.0,1042.0,Subj_33,test,6.948897222313312
0.01,5.0,7.0,0,0.2,1.0,1325.0,Subj_33,test,7.1891677384203225
0.01,10.0,7.0,0,0.3,1.0,1028.0,Subj_33,test,6.93537044601511
0.46,50.0,180.0,0,0.3,1.0,1357.0,Subj_33,test,7.213031659834869
0.01,5.0,7.0,0,0.4,1.0,906.0,Subj_33,test,6.80903930604298
0.01,10.0,23.0,0,0.4,1.0,847.0,Subj_33,test,6.741700694652055
3.13,10.0,365.0,1,0.6,1.0,1177.0,Subj_33,test,7.0707241072602764
0.01,10.0,7.0,0,0.2,1.0,937.0,Subj_33,test,6.842683282238422
2.8699999999999997,5.0,180.0,0,0.6,1.0,1147.0,Subj_33,test,7.044905117129371
0.01,5.0,7.0,0,0.3,1.0,967.0,Subj_33,test,6.874198495453294
0.01,50.0,18.0,0,0.1,1.0,1312.0,Subj_33,test,7.179307969504034
0.01,50.0,18.0,0,0.1,1.0,892.0,Subj_33,test,6.79346613258001
0.01,20.0,7.0,0,0.1,1.0,936.0,Subj_33,test,6.841615476477592
0.01,5.0,7.0,0,0.3,1.0,1221.0,Subj_33,test,7.107425474110705
0.01,10.0,7.0,0,0.1,1.0,880.0,Subj_33,test,6.779921907472252
3.4499999999999997,10.0,7.0,0,0.5,1.0,755.0,Subj_33,test,6.626717749249025
14.239999999999998,20.0,365.0,1,0.9,1.0,1522.0,Subj_33,test,7.3277805384216315
0.01,20.0,7.0,0,0.1,1.0,952.0,Subj_33,test,6.858565034791365
0.01,5.0,7.0,0,0.1,1.0,817.0,Subj_33,test,6.705639094860003
0.01,5.0,7.0,0,0.4,1.0,878.0,Subj_33,test,6.777646593635117
6.29,10.0,90.0,1,0.7,1.0,1477.0,Subj_33,test,7.29776828253138
0.01,10.0,7.0,0,0.2,1.0,832.0,Subj_33,test,6.723832440821209
0.01,5.0,7.0,0,0.4,1.0,1477.0,Subj_33,test,7.29776828253138
2.13,10.0,30.0,0,0.5,1.0,1206.0,Subj_33,test,7.095064377287131
4.609999999999999,50.0,7.0,0,0.1,1.0,1222.0,Subj_33,test,7.108244139731541
0.01,5.0,7.0,0,0.1,1.0,1056.0,Subj_33,test,6.962243464266207
0.01,20.0,7.0,0,0.2,1.0,907.0,Subj_33,test,6.810142450115136
0.7,5.0,90.0,0,0.5,1.0,922.0,Subj_33,test,6.826545223556594
0.01,20.0,7.0,0,0.2,1.0,742.0,Subj_33,test,6.60934924316738
9.99,10.0,35.0,1,0.8,1.0,1852.0,Subj_33,test,7.524021415206125
5.1499999999999995,20.0,90.0,0,0.6,1.0,2422.0,Subj_33,test,7.792348924113037
4.57,20.0,7.0,0,0.4,1.0,1777.0,Subj_33,test,7.482681828154651
19.55,20.0,7.0,1,0.9,1.0,1913.0,Subj_33,test,7.556427969440253
0.01,10.0,7.0,0,0.2,1.0,890.0,Subj_33,test,6.7912214627261855
0.8,10.0,365.0,0,0.5,1.0,3443.0,Subj_33,test,8.144098463338524
0.53,5.0,180.0,0,0.5,1.0,1342.0,Subj_33,test,7.201916317531627
9.139999999999999,20.0,30.0,0,0.7,1.0,1432.0,Subj_33,test,7.266827347520591
5.34,50.0,180.0,0,0.5,1.0,1477.0,Subj_33,test,7.29776828253138
1.59,20.0,365.0,0,0.5,1.0,878.0,Subj_33,test,6.777646593635117
3.74,10.0,90.0,0,0.6,1.0,1251.0,Subj_33,test,7.1316985104669115
23.310000000000002,50.0,30.0,0,0.9,1.0,1312.0,Subj_33,test,7.179307969504034
10.11,20.0,180.0,0,0.8,1.0,1101.0,Subj_33,test,7.00397413672268
9.99,10.0,365.0,1,0.9,1.0,1236.0,Subj_33,test,7.119635638017636
9.99,10.0,35.0,0,0.8,1.0,1771.0,Subj_33,test,7.479299637782834
1.41,10.0,90.0,0,0.5,1.0,1071.0,Subj_33,test,6.976348070447749
0.01,20.0,144.0,0,0.4,1.0,1491.0,Subj_33,test,7.307202314764738
0.01,10.0,7.0,0,0.1,1.0,1118.0,Subj_33,test,7.0192966537150445
17.259999999999998,50.0,7.0,0,0.5,1.0,1522.0,Subj_33,test,7.3277805384216315
10.209999999999999,50.0,180.0,0,0.7,1.0,1732.0,Subj_33,test,7.4570320891223805
8.77,10.0,365.0,1,0.8,1.0,1701.0,Subj_33,test,7.438971592395862
0.01,10.0,7.0,0,0.1,1.0,1762.0,Subj_33,test,7.474204806496124
4.99,5.0,365.0,1,0.8,1.0,1117.0,Subj_33,test,7.018401799069201
18.64,50.0,30.0,0,0.8,1.0,1356.0,Subj_33,test,7.212294468500341
16.630000000000003,50.0,365.0,1,0.9,1.0,2377.0,Subj_33,test,7.773594467360194
0.01,5.0,7.0,0,0.2,1.0,1132.0,Subj_33,test,7.0317412587631285
13.0,50.0,30.0,0,0.6,1.0,1312.0,Subj_33,test,7.179307969504034
0.01,5.0,7.0,0,0.4,1.0,1012.0,Subj_33,test,6.919683849847411
9.99,10.0,365.0,1,0.9,1.0,1312.0,Subj_33,test,7.179307969504034
8.860000000000001,50.0,365.0,0,0.7,1.0,4192.0,Subj_33,test,8.340933226000878
4.99,5.0,365.0,0,0.9,1.0,833.0,Subj_33,test,6.725033642166843
0.01,5.0,7.0,0,0.3,1.0,1010.0,Subj_33,test,6.917705609835305
4.99,5.0,365.0,1,0.7,1.0,847.0,Subj_33,test,6.741700694652055
0.4,5.0,365.0,1,0.5,1.0,2077.0,Subj_33,test,7.638679823876112
1.93,20.0,30.0,0,0.4,1.0,1177.0,Subj_33,test,7.0707241072602764
0.01,20.0,7.0,0,0.2,1.0,1236.0,Subj_33,test,7.119635638017636
6.470000000000001,20.0,365.0,0,0.7,1.0,1447.0,Subj_33,test,7.277247726631484
6.9,20.0,7.0,0,0.5,1.0,1177.0,Subj_33,test,7.0707241072602764
0.01,10.0,7.0,0,0.1,1.0,907.0,Subj_33,test,6.810142450115136
15.54,50.0,30.0,0,0.7,1.0,1223.0,Subj_33,test,7.109062135687172
1.6500000000000001,50.0,365.0,0,0.4,1.0,1506.0,Subj_33,test,7.317212408359839
0.01,10.0,7.0,0,0.2,1.0,1132.0,Subj_33,test,7.0317412587631285
11.92,50.0,90.0,0,0.7,1.0,1402.0,Subj_33,test,7.2456550675945355
0.01,50.0,224.0,0,0.3,1.0,1776.0,Subj_33,test,7.4821189235521155
0.01,5.0,7.0,0,0.2,1.0,2062.0,Subj_33,test,7.631431664576906
11.96,50.0,365.0,0,0.8,1.0,2242.0,Subj_33,test,7.715123603632105
19.59,50.0,7.0,0,0.6,1.0,1162.0,Subj_33,test,7.057897937411856
7.05,50.0,90.0,0,0.5,1.0,1492.0,Subj_33,test,7.307872780763706
3.04,5.0,90.0,0,0.6,1.0,1252.0,Subj_33,test,7.132497551660044
16.91,20.0,30.0,1,0.9,1.0,3052.0,Subj_33,test,8.023552392404348
5.78,50.0,30.0,0,0.3,1.0,1041.0,Subj_33,test,6.947937068614969
0.01,10.0,23.0,0,0.4,1.0,1056.0,Subj_33,test,6.962243464266207
0.01,10.0,7.0,0,0.3,1.0,816.0,Subj_33,test,6.704414354964107
0.01,5.0,7.0,0,0.2,1.0,877.0,Subj_33,test,6.776506992372183
9.28,50.0,7.0,0,0.2,1.0,1356.0,Subj_33,test,7.212294468500341
2.17,50.0,90.0,0,0.3,1.0,1162.0,Subj_33,test,7.057897937411856
13.32,50.0,180.0,0,0.8,1.0,1297.0,Subj_33,test,7.167809184316444
0.01,5.0,7.0,0,0.3,1.0,847.0,Subj_33,test,6.741700694652055
14.88,20.0,7.0,0,0.8,1.0,1013.0,Subj_33,test,6.920671504248683
0.01,50.0,18.0,0,0.1,1.0,960.0,Subj_33,test,6.866933284461882
0.01,20.0,7.0,0,0.1,1.0,712.0,Subj_33,test,6.568077911411976
